state,season,annual_rainfall,fertilizer,pesticide,area,n_soil,p_soil,k_soil,temperature,humidity,ph,crop,yield
Gujarat,Whole Year,719.8,4766960.0,9240.0,44000.0,,,,,,,Onion,28.47894737
Gujarat,Rabi,719.8,400858.0,777.0,3700.0,,,,,,,Other  Rabi pulses,0.22875
Gujarat,Kharif,719.8,1332582.0,2583.0,12300.0,,,,,,,Other Cereals,0.51
Gujarat,Rabi,719.8,1180906.0,2289.0,10900.0,,,,,,,Other Cereals,0.153333333
Gujarat,Kharif,719.8,2047626.0,3969.0,18900.0,,,,,,,Other Kharif pulses,0.564210526
Gujarat,Whole Year,719.8,4257762.0,8253.0,39300.0,,,,,,,Potato,26.09666667
Gujarat,Kharif,719.8,2632662.0,5103.0,24300.0,,,,,,,Ragi,1.0275
Gujarat,Rabi,719.8,31548608.0,61152.0,291200.0,,,,,,,Rapeseed &Mustard,1.452380952
Gujarat,Kharif,719.8,72111104.0,139776.0,665600.0,79.83333333333333,46.333333333333336,39.583333333333336,23.873583906666667,82.9132879475,6.44717948325,Rice,1.730666667
Gujarat,Summer,719.8,1495092.0,2898.0,13800.0,79.83333333333333,46.333333333333336,39.583333333333336,23.873583906666667,82.9132879475,6.44717948325,Rice,2.68625
Gujarat,Kharif,719.8,40291646.0,78099.0,371900.0,,,,,,,Sesamum,0.324090909
Gujarat,Kharif,719.8,1332582.0,2583.0,12300.0,,,,,,,Small millets,0.51
Gujarat,Rabi,719.8,1126736.0,2184.0,10400.0,,,,,,,Small millets,0.345
Gujarat,Whole Year,719.8,21299644.0,41286.0,196600.0,,,,,,,Sugarcane,71.64636364
Gujarat,Whole Year,719.8,7724642.0,14973.0,71300.0,,,,,,,Tobacco,1.625714286
Gujarat,Kharif,719.8,10400640.0,20160.0,96000.0,,,,,,,Urad,0.5316
Gujarat,Rabi,719.8,78806516.0,152754.0,727400.0,,,,,,,Wheat,2.6312
Haryana,Kharif,484.6,3126692.4,6060.6,28860.0,,,,,,,PigeonPeas,0.841111111
Haryana,Kharif,484.6,61246010.42,118715.73,565313.0,,,,,,,Bajra,1.768421053
Haryana,Rabi,484.6,2430282.88,4710.72,22432.0,,,,,,,Barley,1.595
Haryana,Kharif,484.6,67304491.56,130459.14,621234.0,,,,,,,Cotton,1.804444444
Haryana,Whole Year,484.6,138675.2,268.8,1280.0,,,,,,,Dry chillies,6.323333333
Haryana,Whole Year,484.6,38677.38,74.97,357.0,,,,,,,Garlic,6.101428571
Haryana,Rabi,484.6,11692052.8,22663.2,107920.0,39.83076923076923,68.0,80.01538461538462,18.763235714153847,16.958475268923074,7.303743002646153,ChickPea,0.721052632
Haryana,Kharif,484.6,224372.14,434.91,2071.0,,,,,,,Groundnut,0.58
Haryana,Kharif,484.6,55795.1,108.15,515.0,,,,,,,Horse-gram,0.103333333
Haryana,Kharif,484.6,10478428.12,20310.78,96718.0,,,,,,,Jowar,0.135
Haryana,Kharif,484.6,1708305.12,3311.28,15768.0,,,,,,,Maize,0.746875
Haryana,Rabi,484.6,640397.74,1241.31,5911.0,,,,,,,Masoor,0.778
Haryana,Kharif,484.6,1737665.26,3368.19,16039.0,,,,,,,MungBean,0.148823529
Haryana,Kharif,484.6,1161296.46,2250.99,10719.0,,,,,,,MothBeans,0.128333333
Haryana,Whole Year,484.6,305843.82,592.83,2823.0,,,,,,,Onion,20.795
Haryana,Rabi,484.6,77571.44,150.36,716.0,,,,,,,Peas & beans (Pulses),0.614545455
Haryana,Whole Year,484.6,1173538.88,2274.72,10832.0,,,,,,,Potato,23.1075
Haryana,Rabi,484.6,75818932.16,146963.04,699824.0,,,,,,,Rapeseed &Mustard,1.196842105
Haryana,Kharif,484.6,110965728.2,215089.56,1024236.0,,,,,,,Rice,2.832777778
Haryana,Whole Year,484.6,50378.1,97.65,465.0,,,,,,,Sannhamp,0.08125
Haryana,Kharif,484.6,399341.24,774.06,3686.0,,,,,,,Sesamum,0.162222222
Haryana,Whole Year,484.6,14413770.28,27938.82,133042.0,,,,,,,Sugarcane,49.24888889
Haryana,Rabi,484.6,577885.56,1120.14,5334.0,,,,,,,Sunflower,2.694285714
Haryana,Whole Year,484.6,8125.5,15.75,75.0,,,,,,,Sweet potato,18.602
Haryana,Kharif,484.6,233472.7,452.55,2155.0,,,,,,,Urad,0.145384615
Haryana,Rabi,484.6,250988461.2,486501.54,2316674.0,,,,,,,Wheat,3.774736842
Madhya Pradesh,Kharif,895.7,34064479.48,66028.62,314422.0,,,,,,,PigeonPeas,0.692291667
Madhya Pradesh,Kharif,895.7,19940843.72,38652.18,184058.0,,,,,,,Bajra,0.938125
Madhya Pradesh,Rabi,895.7,8940433.48,17329.62,82522.0,,,,,,,Barley,1.428421053
Madhya Pradesh,Kharif,895.7,192086.82,372.33,1773.0,,,,,,,Castor seed,0.3545
Madhya Pradesh,Whole Year,895.7,14772375.68,28633.92,136352.0,,,,,,,Coriander,0.339782609
Madhya Pradesh,Kharif,895.7,63308153.98,122712.87,584347.0,,,,,,,Cotton,0.947916667
Madhya Pradesh,Whole Year,895.7,4577798.36,8873.34,42254.0,,,,,,,Garlic,3.053125
Madhya Pradesh,Kharif,895.7,565101.44,1095.36,5216.0,,,,,,,Ginger,1.092564103
Madhya Pradesh,Rabi,895.7,291050209.7,564154.92,2686452.0,,,,,,,ChickPea,0.881458333
Madhya Pradesh,Kharif,895.7,22935144.64,44456.16,211696.0,,,,,,,Groundnut,1.151276596
Madhya Pradesh,Kharif,895.7,3215747.88,6233.22,29682.0,,,,,,,Horse-gram,0.278235294
Madhya Pradesh,Rabi,895.7,17334.4,33.6,160.0,,,,,,,Horse-gram,0.305
Madhya Pradesh,Kharif,895.7,68139901.3,132078.45,628945.0,,,,,,,Jowar,1.053958333
Madhya Pradesh,Rabi,895.7,445819.1,864.15,4115.0,,,,,,,Jowar,1.205
Madhya Pradesh,Rabi,895.7,13988969.14,27115.41,129121.0,,,,,,,Linseed,0.567446809
Madhya Pradesh,Kharif,895.7,94639973.64,183444.66,873546.0,,,,,,,Maize,1.34125
Madhya Pradesh,Rabi,895.7,57300700.98,111068.37,528897.0,,,,,,,Masoor,0.47
Madhya Pradesh,Kharif,895.7,10599227.22,20544.93,97833.0,,,,,,,Niger seed,0.227307692
Madhya Pradesh,Whole Year,895.7,3863512.74,7488.81,35661.0,,,,,,,Onion,15.03166667
Madhya Pradesh,Whole Year,895.7,5153733.8,9989.7,47570.0,,,,,,,Potato,14.71425532
Madhya Pradesh,Kharif,895.7,43661.02,84.63,403.0,,,,,,,Ragi,0.302
Madhya Pradesh,Rabi,895.7,82377727.42,159676.23,760363.0,,,,,,,Rapeseed &Mustard,0.737916667
Madhya Pradesh,Kharif,895.7,181525078.4,351857.73,1675513.0,,,,,,,Rice,0.803541667
Madhya Pradesh,Rabi,895.7,130549.7,253.05,1205.0,,,,,,,Safflower,0.265882353
Madhya Pradesh,Kharif,895.7,17384669.76,33697.44,160464.0,,,,,,,Sesamum,0.466666667
Madhya Pradesh,Kharif,895.7,40252210.24,78022.56,371536.0,,,,,,,Small millets,0.256052632
Madhya Pradesh,Kharif,895.7,496246819.7,961896.18,4580458.0,,,,,,,Soyabean,0.821875
Madhya Pradesh,Whole Year,895.7,4542154.5,8804.25,41925.0,,,,,,,Sugarcane,30.82
Madhya Pradesh,Kharif,895.7,205520.98,398.37,1897.0,,,,,,,Sunflower,0.316086957
Madhya Pradesh,Whole Year,895.7,451994.48,876.12,4172.0,,,,,,,Sweet potato,5.938913043
Madhya Pradesh,Whole Year,895.7,71721.08,139.02,662.0,,,,,,,Turmeric,1.0128125
Madhya Pradesh,Kharif,895.7,59269888.82,114885.33,547073.0,,,,,,,Urad,0.346041667
Madhya Pradesh,Rabi,895.7,573335.28,1111.32,5292.0,,,,,,,Urad,0.28
Madhya Pradesh,Rabi,895.7,453754788.3,879532.08,4188248.0,,,,,,,Wheat,1.7075
Maharashtra,Kharif,1052.0,116357160.0,225540.0,1074000.0,,,,,,,PigeonPeas,0.5771875
Maharashtra,Kharif,1052.0,165641026.0,321069.0,1528900.0,,,,,,,Bajra,0.622272727
Maharashtra,Kharif,1052.0,1332582.0,2583.0,12300.0,,,,,,,Castor seed,0.253181818
Maharashtra,Kharif,1052.0,307631430.0,596295.0,2839500.0,,,,,,,Cotton,1.088888889
Maharashtra,Rabi,1052.0,89911366.0,174279.0,829900.0,,,,,,,ChickPea,0.538709677
Maharashtra,Kharif,1052.0,37550644.0,72786.0,346600.0,,,,,,,Groundnut,0.732857143
Maharashtra,Summer,1052.0,7518796.0,14574.0,69400.0,,,,,,,Groundnut,1.313870968
Maharashtra,Kharif,1052.0,166074386.0,321909.0,1532900.0,,,,,,,Jowar,1.129230769
Maharashtra,Rabi,1052.0,349201488.0,676872.0,3223200.0,,,,,,,Jowar,0.674615385
Maharashtra,Rabi,1052.0,5449502.0,10563.0,50300.0,,,,,,,Linseed,0.294210526
Maharashtra,Kharif,1052.0,38265688.0,74172.0,353200.0,,,,,,,Maize,1.387777778
Maharashtra,Rabi,1052.0,7042100.0,13650.0,65000.0,,,,,,,Maize,1.723478261
Maharashtra,Summer,1052.0,1451756.0,2814.0,13400.0,,,,,,,Maize,1.462777778
Maharashtra,Kharif,1052.0,71071040.0,137760.0,656000.0,,,,,,,MungBean,0.509090909
Maharashtra,Kharif,1052.0,5872028.0,11382.0,54200.0,,,,,,,Niger seed,0.3395
Maharashtra,Rabi,1052.0,9880608.0,19152.0,91200.0,,,,,,,Other  Rabi pulses,0.364
Maharashtra,Kharif,1052.0,8125500.0,15750.0,75000.0,,,,,,,Other Cereals,0.474137931
Maharashtra,Rabi,1052.0,1007562.0,1953.0,9300.0,,,,,,,Other Cereals,0.369375
Maharashtra,Kharif,1052.0,22079692.0,42798.0,203800.0,,,,,,,Other Kharif pulses,0.3125
Maharashtra,Kharif,1052.0,15665964.0,30366.0,144600.0,,,,,,,Ragi,1.013333333
Maharashtra,Rabi,1052.0,931724.0,1806.0,8600.0,,,,,,,Rapeseed &Mustard,0.332592593
Maharashtra,Kharif,1052.0,161231588.0,312522.0,1488200.0,,,,,,,Rice,1.022903226
Maharashtra,Summer,1052.0,2220970.0,4305.0,20500.0,,,,,,,Rice,2.463
Maharashtra,Rabi,1052.0,27290846.0,52899.0,251900.0,,,,,,,Safflower,0.5225
Maharashtra,Kharif,1052.0,11397368.0,22092.0,105200.0,,,,,,,Sesamum,0.2746875
Maharashtra,Rabi,1052.0,411692.0,798.0,3800.0,,,,,,,Sesamum,0.224
Maharashtra,Kharif,1052.0,8125500.0,15750.0,75000.0,,,,,,,Small millets,0.474137931
Maharashtra,Rabi,1052.0,1007562.0,1953.0,9300.0,,,,,,,Small millets,0.369375
Maharashtra,Kharif,1052.0,227752348.0,441462.0,2102200.0,,,,,,,Soyabean,1.204482759
Maharashtra,Whole Year,1052.0,35416346.0,68649.0,326900.0,,,,,,,Sugarcane,64.51
Maharashtra,Kharif,1052.0,12253254.0,23751.0,113100.0,,,,,,,Sunflower,0.51
Maharashtra,Rabi,1052.0,21743838.0,42147.0,200700.0,,,,,,,Sunflower,0.557916667
Maharashtra,Summer,1052.0,747546.0,1449.0,6900.0,,,,,,,Sunflower,0.87
Maharashtra,Kharif,1052.0,57474370.0,111405.0,530500.0,,,,,,,Urad,0.522121212
Maharashtra,Rabi,1052.0,81872538.0,158697.0,755700.0,,,,,,,Wheat,1.199666667
Nagaland,Kharif,1711.5,693376.0,1344.0,6400.0,,,,,,,PigeonPeas,0.94125
Nagaland,Kharif,1711.5,290351.2,562.8,2680.0,,,,,,,Bajra,1.50875
Nagaland,Rabi,1711.5,476696.0,924.0,4400.0,,,,,,,Barley,1.58125
Nagaland,Kharif,1711.5,162510.0,315.0,1500.0,,,,,,,Cotton,0.096666667
Nagaland,Rabi,1711.5,147342.4,285.6,1360.0,,,,,,,ChickPea,0.788571429
Nagaland,Kharif,1711.5,600203.6,1163.4,5540.0,,,,,,,Groundnut,1.26375
Nagaland,Kharif,1711.5,270850.0,525.0,2500.0,,,,,,,Jowar,1.5975
Nagaland,Kharif,1711.5,216680.0,420.0,2000.0,,,,,,,Jute,8.34
Nagaland,Rabi,1711.5,790882.0,1533.0,7300.0,,,,,,,Linseed,0.64
Nagaland,Kharif,1711.5,4918636.0,9534.0,45400.0,,,,,,,Maize,1.80125
Nagaland,Rabi,1711.5,108340.0,210.0,1000.0,,,,,,,Maize,1.905
Nagaland,Rabi,1711.5,274100.2,531.3,2530.0,,,,,,,Masoor,0.43875
Nagaland,Kharif,1711.5,140842.0,273.0,1300.0,,,,,,,MungBean,0.621428571
Nagaland,Kharif,1711.5,86672.0,168.0,800.0,,,,,,,Niger seed,1.11
Nagaland,Rabi,1711.5,465862.0,903.0,4300.0,,,,,,,Other  Rabi pulses,0.8625
Nagaland,Kharif,1711.5,718294.2,1392.3,6630.0,,,,,,,Other Kharif pulses,0.945
Nagaland,Kharif,1711.5,137591.8,266.7,1270.0,,,,,,,Peas & beans (Pulses),0.7775
Nagaland,Rabi,1711.5,765963.8,1484.7,7070.0,,,,,,,Peas & beans (Pulses),0.74625
Nagaland,Whole Year,1711.5,1489675.0,2887.5,13750.0,,,,,,,Potato,6.58125
Nagaland,Rabi,1711.5,2852592.2,5529.3,26330.0,,,,,,,Rapeseed &Mustard,0.755
Nagaland,Kharif,1711.5,16576020.0,32130.0,153000.0,,,,,,,Rice,1.65625
Nagaland,Rabi,1711.5,108340.0,210.0,1000.0,,,,,,,Rice,1.99
Nagaland,Kharif,1711.5,54170.0,105.0,500.0,,,,,,,Sesamum,0.4325
Nagaland,Kharif,1711.5,758380.0,1470.0,7000.0,,,,,,,Small millets,0.9975
Nagaland,Kharif,1711.5,3250200.0,6300.0,30000.0,,,,,,,Soyabean,1.64875
Nagaland,Rabi,1711.5,22751.4,44.1,210.0,,,,,,,Sugarcane,15.95
Nagaland,Whole Year,1711.5,300101.8,581.7,2770.0,,,,,,,Sugarcane,33.995
Nagaland,Kharif,1711.5,48753.0,94.5,450.0,,,,,,,Sunflower,0.77
Nagaland,Rabi,1711.5,16251.0,31.5,150.0,,,,,,,Sunflower,1.4
Nagaland,Rabi,1711.5,888388.0,1722.0,8200.0,,,,,,,Wheat,1.49125
Punjab,Kharif,366.4,964226.0,1869.0,8900.0,,,,,,,PigeonPeas,0.928666667
Punjab,Kharif,366.4,758380.0,1470.0,7000.0,,,,,,,Bajra,1.0
Punjab,Rabi,366.4,2383480.0,4620.0,22000.0,,,,,,,Barley,3.32
Punjab,Kharif,366.4,55145060.0,106890.0,509000.0,,,,,,,Cotton,3.638888889
Punjab,Rabi,366.4,552534.0,1071.0,5100.0,,,,,,,ChickPea,0.845
Punjab,Kharif,366.4,465862.0,903.0,4300.0,,,,,,,Groundnut,0.82
Punjab,Whole Year,366.4,2936014.0,5691.0,27100.0,,,,,,,Guar seed,0.8
Punjab,Kharif,366.4,16684360.0,32340.0,154000.0,,,,,,,Maize,2.883636364
Punjab,Rabi,366.4,357522.0,693.0,3300.0,,,,,,,Masoor,0.504285714
Punjab,Kharif,366.4,1625100.0,3150.0,15000.0,,,,,,,MungBean,0.811666667
Punjab,Kharif,366.4,32502.0,63.0,300.0,,,,,,,MothBeans,0.666666667
Punjab,Rabi,366.4,6500400.0,12600.0,60000.0,,,,,,,Rapeseed &Mustard,1.081176471
Punjab,Kharif,366.4,303352000.0,588000.0,2800000.0,,,,,,,Rice,3.788823529
Punjab,Kharif,366.4,1094234.0,2121.0,10100.0,,,,,,,Sesamum,0.379090909
Punjab,Whole Year,366.4,9317240.0,18060.0,86000.0,,,,,,,Sugarcane,60.966
Punjab,Kharif,366.4,368356.0,714.0,3400.0,,,,,,,Urad,0.633333333
Punjab,Rabi,366.4,377239880.0,731220.0,3482000.0,,,,,,,Wheat,4.178823529
Tripura,Kharif,2706.3,160451.54,311.01,1481.0,,,,,,,PigeonPeas,0.69
Tripura,Kharif,2706.3,113215.3,219.45,1045.0,,,,,,,Cotton,1.4875
Tripura,Rabi,2706.3,28818.44,55.86,266.0,,,,,,,ChickPea,0.7025
Tripura,Kharif,2706.3,47886.28,92.82,442.0,,,,,,,Groundnut,1.005
Tripura,Rabi,2706.3,21342.98,41.37,197.0,,,,,,,Groundnut,1.1575
Tripura,Kharif,2706.3,105956.52,205.38,978.0,,,,,,,Jute,7.88
Tripura,Kharif,2706.3,302268.6,585.9,2790.0,,,,,,,Maize,1.0525
Tripura,Rabi,2706.3,45719.48,88.62,422.0,,,,,,,Masoor,0.5225
Tripura,Kharif,2706.3,135425.0,262.5,1250.0,,,,,,,Mesta,7.9425
Tripura,Kharif,2706.3,36835.6,71.4,340.0,,,,,,,MungBean,0.5375
Tripura,Rabi,2706.3,47886.28,92.82,442.0,,,,,,,MungBean,0.505
Tripura,Rabi,2706.3,100756.2,195.3,930.0,,,,,,,Other  Rabi pulses,0.72
Tripura,Kharif,2706.3,186778.16,362.04,1724.0,,,,,,,Other Kharif pulses,0.6675
Tripura,Rabi,2706.3,111915.22,216.93,1033.0,,,,,,,Peas & beans (Pulses),0.6875
Tripura,Rabi,2706.3,186344.8,361.2,1720.0,,,,,,,Rapeseed &Mustard,0.765
Tripura,Kharif,2706.3,27743273.84,53775.96,256076.0,,,,,,,Rice,2.24
Tripura,Kharif,2706.3,171177.2,331.8,1580.0,,,,,,,Sesamum,0.455
Tripura,Whole Year,2706.3,111590.2,216.3,1030.0,,,,,,,Sugarcane,48.8525
Tripura,Kharif,2706.3,111156.84,215.46,1026.0,,,,,,,Urad,0.575
Tripura,Rabi,2706.3,44094.38,85.47,407.0,,,,,,,Urad,0.595
Tripura,Rabi,2706.3,102272.96,198.24,944.0,,,,,,,Wheat,2.0525
Uttrakhand,Kharif,1219.6,198587.22,384.93,1833.0,,,,,,,PigeonPeas,0.680833333
Uttrakhand,Rabi,1219.6,2619661.2,5077.8,24180.0,,,,,,,Barley,1.441538462
Uttrakhand,Whole Year,1219.6,200320.66,388.29,1849.0,,,,,,,Garlic,9.342727273
Uttrakhand,Rabi,1219.6,89163.82,172.83,823.0,,,,,,,ChickPea,0.737272727
Uttrakhand,Kharif,1219.6,175944.16,341.04,1624.0,,,,,,,Groundnut,1.184
Uttrakhand,Kharif,1219.6,929015.5,1800.75,8575.0,,,,,,,Horse-gram,0.724545455
Uttrakhand,Rabi,1219.6,2275.14,4.41,21.0,,,,,,,Linseed,0.315
Uttrakhand,Kharif,1219.6,3196138.34,6195.21,29501.0,,,,,,,Maize,1.438461538
Uttrakhand,Summer,1219.6,8017.16,15.54,74.0,,,,,,,Maize,1.96
Uttrakhand,Rabi,1219.6,1278737.02,2478.63,11803.0,,,,,,,Masoor,0.604615385
Uttrakhand,Kharif,1219.6,433.36,0.84,4.0,,,,,,,MungBean,0.166666667
Uttrakhand,Summer,1219.6,1733.44,3.36,16.0,,,,,,,MungBean,0.365
Uttrakhand,Kharif,1219.6,433.36,0.84,4.0,,,,,,,MothBeans,0.25
Uttrakhand,Whole Year,1219.6,221555.3,429.45,2045.0,,,,,,,Onion,9.187692308
Uttrakhand,Rabi,1219.6,81905.04,158.76,756.0,,,,,,,Other  Rabi pulses,0.6425
Uttrakhand,Kharif,1219.6,8233081.62,15958.53,75993.0,,,,,,,Other Cereals,1.117272727
Uttrakhand,Rabi,1219.6,55470.08,107.52,512.0,,,,,,,Other Cereals,1.46375
Uttrakhand,Kharif,1219.6,1550995.44,3006.36,14316.0,,,,,,,Other Kharif pulses,0.620769231
Uttrakhand,Rabi,1219.6,417325.68,808.92,3852.0,,,,,,,Peas & beans (Pulses),0.683846154
Uttrakhand,Whole Year,1219.6,1528027.36,2961.84,14104.0,,,,,,,Potato,13.04461538
Uttrakhand,Kharif,1219.6,14192865.02,27510.63,131003.0,,,,,,,Ragi,1.350909091
Uttrakhand,Rabi,1219.6,1602348.6,3105.9,14790.0,,,,,,,Rapeseed &Mustard,0.59
Uttrakhand,Kharif,1219.6,30493809.76,59107.44,281464.0,,,,,,,Rice,1.592307692
Uttrakhand,Summer,1219.6,813741.74,1577.31,7511.0,,,,,,,Rice,2.975
Uttrakhand,Kharif,1219.6,220471.9,427.35,2035.0,,,,,,,Sesamum,0.233846154
Uttrakhand,Kharif,1219.6,1446013.98,2802.87,13347.0,,,,,,,Soyabean,1.159230769
Uttrakhand,Whole Year,1219.6,11512966.78,22316.07,106267.0,,,,,,,Sugarcane,58.47166667
Uttrakhand,Kharif,1219.6,22318.04,43.26,206.0,,,,,,,Sunflower,1.05
Uttrakhand,Whole Year,1219.6,3358.54,6.51,31.0,,,,,,,Tobacco,3.486
Uttrakhand,Kharif,1219.6,1214708.08,2354.52,11212.0,,,,,,,Urad,0.435384615
Uttrakhand,Summer,1219.6,2708.5,5.25,25.0,,,,,,,Urad,0.44
Uttrakhand,Rabi,1219.6,41938739.02,81291.63,387103.0,,,,,,,Wheat,1.776923077
Uttrakhand,Kharif,1219.6,27843.38,53.97,257.0,,,,,,,other oilseeds,0.644444444
Uttrakhand,Rabi,1219.6,13109.14,25.41,121.0,,,,,,,other oilseeds,0.57
Jharkhand,Rabi,1149.2,2207652.847,4279.1868,20377.08,,,,,,,PigeonPeas,1.50625
Jharkhand,Rabi,1149.2,320964.8338,622.1397,2962.57,,,,,,,Barley,0.61
Jharkhand,Rabi,1149.2,1909191.315,3700.6662,17622.22,,,,,,,ChickPea,0.859090909
Jharkhand,Autumn,1149.2,9971196.491,19327.5915,92036.15,,,,,,,Maize,1.367727273
Jharkhand,Rabi,1149.2,291620.9448,565.2612,2691.72,,,,,,,Masoor,0.5825
Jharkhand,Rabi,1149.2,147362.9846,285.6399,1360.19,,,,,,,Onion,8.532
Jharkhand,Rabi,1149.2,901493.8898,1747.4037,8320.97,,,,,,,Potato,7.845
Jharkhand,Winter,1149.2,1122013.459,2174.8461,10356.41,,,,,,,Potato,7.2175
Jharkhand,Autumn,1149.2,3145019.194,6096.1236,29029.16,,,,,,,Ragi,0.81125
Jharkhand,Rabi,1149.2,694704.2484,1346.5746,6412.26,,,,,,,Rapeseed &Mustard,0.904761905
Jharkhand,Autumn,1149.2,16641988.23,32257.869,153608.9,,,,,,,Rice,0.714
Jharkhand,Winter,1149.2,106242798.7,205934.9061,980642.41,,,,,,,Rice,0.85
Jharkhand,Whole Year,1149.2,58825.3698,114.0237,542.97,,,,,,,Sugarcane,25.71
Jharkhand,Rabi,1149.2,6273490.537,12160.1718,57905.58,,,,,,,Wheat,1.257727273
West Bengal,Rabi,1612.9,160451.54,311.01,1481.0,,,,,,,PigeonPeas,0.778333333
West Bengal,Kharif,1612.9,13975.86,27.09,129.0,,,,,,,Bajra,0.44
West Bengal,Rabi,1612.9,262291.14,508.41,2421.0,,,,,,,Barley,1.574285714
West Bengal,Whole Year,1612.9,311.36916,0.60354,2.874,,,,,,,Cardamom,0.24
West Bengal,Rabi,1612.9,4875.3,9.45,45.0,,,,,,,Castor seed,0.96
West Bengal,Whole Year,1612.9,2632011.96,5101.74,24294.0,,,,,,,Coconut,12630.52667
West Bengal,Kharif,1612.9,103898.06,201.39,959.0,,,,,,,Cotton,5.295
West Bengal,Whole Year,1612.9,5653397.88,10958.22,52182.0,,,,,,,Dry chillies,1.038888889
West Bengal,Kharif,1612.9,988602.5,1916.25,9125.0,,,,,,,Ginger,1.765555556
West Bengal,Rabi,1612.9,4115511.58,7977.27,37987.0,,,,,,,ChickPea,1.038461538
West Bengal,Whole Year,1612.9,5034234.78,9758.07,46467.0,,,,,,,Groundnut,1.383333333
West Bengal,Rabi,1612.9,301726.9,584.85,2785.0,,,,,,,Horse-gram,0.364
West Bengal,Kharif,1612.9,162293.32,314.58,1498.0,,,,,,,Jowar,0.5175
West Bengal,Kharif,1612.9,61662469.38,119522.97,569157.0,79.70833333333333,46.833333333333336,39.583333333333336,25.08514918708333,79.29019586625,6.719478032708333,Jute,14.43941176
West Bengal,Rabi,1612.9,3797100.32,7360.08,35048.0,,,,,,,Khesari,0.838823529
West Bengal,Rabi,1612.9,576368.8,1117.2,5320.0,,,,,,,Linseed,0.285
West Bengal,Kharif,1612.9,7001905.86,13572.09,64629.0,,,,,,,Maize,2.584375
West Bengal,Rabi,1612.9,6792701.32,13166.58,62698.0,,,,,,,Masoor,0.574117647
West Bengal,Kharif,1612.9,935190.88,1812.72,8632.0,,,,,,,Mesta,6.703333333
West Bengal,Kharif,1612.9,73021.16,141.54,674.0,,,,,,,MungBean,0.484285714
West Bengal,Rabi,1612.9,134124.92,259.98,1238.0,,,,,,,MungBean,0.607272727
West Bengal,Summer,1612.9,1062165.36,2058.84,9804.0,,,,,,,MungBean,0.341875
West Bengal,Kharif,1612.9,714285.62,1384.53,6593.0,,,,,,,Niger seed,0.5425
West Bengal,Kharif,1612.9,91655.64,177.66,846.0,,,,,,,Other Kharif pulses,0.5125
West Bengal,Rabi,1612.9,1554353.98,3012.87,14347.0,,,,,,,Peas & beans (Pulses),0.688125
West Bengal,Whole Year,1612.9,34728603.68,67315.92,320552.0,,,,,,,Potato,21.12944444
West Bengal,Kharif,1612.9,1338865.72,2595.18,12358.0,,,,,,,Ragi,0.838333333
West Bengal,Rabi,1612.9,49565008.3,96073.95,457495.0,,,,,,,Rapeseed &Mustard,0.707222222
West Bengal,Autumn,1612.9,34757855.48,67372.62,320822.0,,,,,,,Rice,2.037222222
West Bengal,Summer,1612.9,149117767.6,289041.27,1376387.0,,,,,,,Rice,2.857777778
West Bengal,Winter,1612.9,442721009.4,858144.84,4086404.0,,,,,,,Rice,2.336111111
West Bengal,Rabi,1612.9,45394.46,87.99,419.0,,,,,,,Safflower,0.8075
West Bengal,Whole Year,1612.9,165326.84,320.46,1526.0,,,,,,,Sannhamp,5.045
West Bengal,Whole Year,1612.9,16063246.78,31136.07,148267.0,,,,,,,Sesamum,0.761764706
West Bengal,Kharif,1612.9,243656.66,472.29,2249.0,,,,,,,Small millets,0.81125
West Bengal,Rabi,1612.9,81255.0,157.5,750.0,,,,,,,Small millets,1.245
West Bengal,Kharif,1612.9,58503.6,113.4,540.0,,,,,,,Soyabean,0.5375
West Bengal,Whole Year,1612.9,1695195.98,3285.87,15647.0,,,,,,,Sugarcane,64.3
West Bengal,Kharif,1612.9,925331.94,1793.61,8541.0,,,,,,,Sunflower,1.073333333
West Bengal,Whole Year,1612.9,1631383.72,3162.18,15058.0,,,,,,,Tobacco,0.695
West Bengal,Whole Year,1612.9,1343416.0,2604.0,12400.0,,,,,,,Turmeric,1.850555556
West Bengal,Kharif,1612.9,5147016.72,9976.68,47508.0,,,,,,,Urad,0.653333333
West Bengal,Rabi,1612.9,1237784.5,2399.25,11425.0,,,,,,,Urad,0.671818182
West Bengal,Rabi,1612.9,43346075.62,84019.53,400093.0,,,,,,,Wheat,2.104444444
Bihar,Kharif,907.8,4101743.68,7182.84,34204.0,,,,,,,PigeonPeas,1.288108108
Bihar,Kharif,907.8,520212.96,910.98,4338.0,,,,,,,Bajra,1.044615385
Bihar,Whole Year,907.8,1870272.32,3275.16,15596.0,,,,,,,Banana,17.24727273
Bihar,Rabi,907.8,1918839.92,3360.21,16001.0,,,,,,,Barley,0.989473684
Bihar,Kharif,907.8,19666.88,34.44,164.0,,,,,,,Castor seed,0.965
Bihar,Whole Year,907.8,267061.84,467.67,2227.0,,,,,,,Coriander,0.8034375
Bihar,Whole Year,907.8,372591.44,652.47,3107.0,,,,,,,Dry chillies,0.936774194
Bihar,Whole Year,907.8,325103.12,569.31,2711.0,,,,,,,Garlic,1.476774194
Bihar,Whole Year,907.8,98814.08,173.04,824.0,,,,,,,Ginger,1.53
Bihar,Rabi,907.8,7518144.56,13165.53,62693.0,,,,,,,ChickPea,0.958333333
Bihar,Kharif,907.8,109247.12,191.31,911.0,,,,,,,Groundnut,0.495
